SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,NA,Condo/Co-op,820 Blanchard St #1810,Seattle,WA,98121,1899900,2,2,Denny Triangle,1893,NA,2009,7,1004,2107,Active,November-23-2024 12:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/820-Blanchard-St-98121/unit-1810/home/28624050,NWMLS as Distributed by MLS Grid,2311218,N,Y,47.617753,-122.3387784
MLS Listing,NA,Single Family Residential,2324 N 61st St,Seattle,WA,98103,925000,2,2.5,Green Lake,1044,1530,2024,7,886,17,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/2324-N-61st-St-98103/home/193545034,NWMLS as Distributed by MLS Grid,2310981,N,Y,47.6730848,-122.3297948
MLS Listing,NA,Townhouse,3821 Gilman Ave W,Seattle,WA,98199,749000,2,2,Interbay,1331,1425,2017,7,563,NA,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/3821-Gilman-Ave-W-98199/home/113163763,NWMLS as Distributed by MLS Grid,2310103,N,Y,47.6545154,-122.3853649
MLS Listing,NA,Single Family Residential,1127 NW 61st St,Seattle,WA,98107,719000,2,1.5,Ballard,1184,1,2024,7,607,43,Active,November-24-2024 12:00 PM,November-24-2024 02:00 PM,https://www.redfin.com/WA/Seattle/1127-NW-61st-St-98107/home/192461114,NWMLS as Distributed by MLS Grid,2311176,N,Y,47.6728751,-122.3726379
MLS Listing,NA,Condo/Co-op,1546 Palm Ave SW Unit B,Seattle,WA,98116,799900,2,2,North Admiral,1019,NA,1908,7,785,523,Active,November-24-2024 11:00 AM,November-24-2024 01:00 PM,https://www.redfin.com/WA/Seattle/1546-Palm-Ave-SW-98116/unit-B/home/6113,NWMLS as Distributed by MLS Grid,2310838,N,Y,47.5893502,-122.3832131
MLS Listing,NA,Townhouse,10306 E Midvale Ave N,Seattle,WA,98133,679900,2,2,Northgate,1312,864,2024,7,518,NA,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/10306-C-Midvale-Ave-N-98133/home/191416266,NWMLS as Distributed by MLS Grid,2310480,N,Y,47.7034972,-122.343006
MLS Listing,NA,Condo/Co-op,2244 13th Ave W #114,Seattle,WA,98119,474000,2,2,Queen Anne,848,NA,1990,7,559,815,Active,November-24-2024 11:00 AM,November-24-2024 01:00 PM,https://www.redfin.com/WA/Seattle/2244-13th-Ave-W-98119/unit-114/home/35247,NWMLS as Distributed by MLS Grid,2311075,N,Y,47.6397172,-122.3733366
MLS Listing,NA,Condo/Co-op,1740 Melrose Ave #601,Seattle,WA,98122,599000,2,2,Capitol Hill,1205,NA,1963,7,497,940,Active,NA,NA,https://www.redfin.com/WA/Seattle/1740-Melrose-Ave-98122/unit-601/home/14627,NWMLS as Distributed by MLS Grid,2311040,N,Y,47.6181473,-122.3276483
MLS Listing,NA,Townhouse,4843 B 42nd Ave SW,Seattle,WA,98116,725000,2,2,Alaska Junction,1017,1036,2024,7,713,45,Active,NA,NA,https://www.redfin.com/WA/Seattle/4843-42nd-Ave-SW-98116/unit-A/home/470945,NWMLS as Distributed by MLS Grid,2310684,N,Y,47.5580829,-122.3858598
MLS Listing,NA,Condo/Co-op,1219 6th Ave N #201,Seattle,WA,98109,550000,2,2.5,Queen Anne,1074,NA,1996,7,512,663,Active,NA,NA,https://www.redfin.com/WA/Seattle/1219-6th-Ave-N-98109/unit-201/home/28425,NWMLS as Distributed by MLS Grid,2311077,N,Y,47.6305205,-122.3452451
MLS Listing,NA,Townhouse,3822 NE 89th St,Seattle,WA,98115,725000,2,2,Wedgwood,1184,1016,2024,7,612,54,Active,November-22-2024 02:00 PM,November-22-2024 03:00 PM,https://www.redfin.com/WA/Seattle/3822-NE-89th-St-98115/home/191185618,NWMLS as Distributed by MLS Grid,2311000,N,Y,47.6932912,-122.2869226
MLS Listing,NA,Townhouse,7044 25th Ave NW,Seattle,WA,98117,779000,2,2,Loyal Heights,1187,773,2024,8,656,50,Active,November-24-2024 11:00 AM,November-24-2024 01:00 PM,https://www.redfin.com/WA/Seattle/7044-25th-Ave-NW-98117/home/192919472,NWMLS as Distributed by MLS Grid,2310998,N,Y,47.6808739,-122.3884311
MLS Listing,NA,Townhouse,718 NW 60th St,Seattle,WA,98107,699950,2,2,Ballard,1205,1655,2024,8,581,2,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/718-NW-60th-St-98107/home/191719943,NWMLS as Distributed by MLS Grid,2310991,N,Y,47.6725509,-122.3658962
MLS Listing,NA,Single Family Residential,837 S Trenton St,Seattle,WA,98108,575000,2,2,South Park,830,6000,1951,8,693,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/837-S-Trenton-St-98108/home/477498,NWMLS as Distributed by MLS Grid,2310184,N,Y,47.5245857,-122.3213332
MLS Listing,NA,Condo/Co-op,150 NE 95th St #407,Seattle,WA,98115,695000,2,2,Northgate,1543,NA,1984,8,450,675,Active,NA,NA,https://www.redfin.com/WA/Seattle/150-NE-95th-St-98115/unit-407/home/35604,NWMLS as Distributed by MLS Grid,2308784,N,Y,47.6981059,-122.3262107
MLS Listing,NA,Townhouse,2709 E Yesler Way Unit B,Seattle,WA,98122,584900,2,2,Leschi,1225,648,2024,8,477,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/2709-E-Yesler-Way-98122/unit-B/home/178305620,NWMLS as Distributed by MLS Grid,2309862,N,Y,47.6012793,-122.2974126
MLS Listing,NA,Single Family Residential,4722 37th Ave SW Unit B,Seattle,WA,98126,874500,2,1.5,West Seattle,1221,1,2024,8,716,0,Active,NA,NA,https://www.redfin.com/WA/Seattle/4722-37th-Ave-SW-98126/unit-B/home/191004888,NWMLS as Distributed by MLS Grid,2310816,N,Y,47.5603346,-122.3785292
MLS Listing,NA,Condo/Co-op,6618 43rd Ave S,Seattle,WA,98118,599000,2,2.5,Brighton,740,NA,2018,9,809,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/6618-43rd-Ave-S-98118/home/193520523,NWMLS as Distributed by MLS Grid,2310032,N,Y,47.5427829,-122.2794316
MLS Listing,NA,Single Family Residential,1012 B S Donovan St,Seattle,WA,98108,499950,2,1.5,South Park,795,1,2024,9,629,30,Active,NA,NA,https://www.redfin.com/WA/Seattle/1012-B-S-Donovan-St-98108/home/193518433,NWMLS as Distributed by MLS Grid,2306332,N,Y,47.525852,-122.31963
MLS Listing,NA,Townhouse,7729 A Mary Ave NW,Seattle,WA,98117,949950,2,2,Whittier,1505,1236,2024,9,631,NA,Active,November-23-2024 12:30 PM,November-23-2024 02:30 PM,https://www.redfin.com/WA/Seattle/7729-Mary-Ave-NW-98117/home/191429324,NWMLS as Distributed by MLS Grid,2310359,N,Y,47.6859405,-122.3757917
MLS Listing,NA,Townhouse,1818 E Yesler Way,Seattle,WA,98122,1100000,2,2.5,Central Area,2068,1059,2009,9,532,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/1818-E-Yesler-Way-98122/home/22808671,NWMLS as Distributed by MLS Grid,2310502,N,Y,47.6017911,-122.308057
MLS Listing,NA,Townhouse,2113 N 117th St,Seattle,WA,98117,695000,2,2,Northgate,1106,711,2024,9,628,25,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/2113-N-117th-St-98133/home/193530176,NWMLS as Distributed by MLS Grid,2310614,N,Y,47.71388,-122.3339293
MLS Listing,NA,Condo/Co-op,510 Ward St #201,Seattle,WA,98109,768000,2,2,Queen Anne,1113,5160,1975,9,690,400,Active,NA,NA,https://www.redfin.com/WA/Seattle/510-Ward-St-98109/unit-201/home/62647,NWMLS as Distributed by MLS Grid,2310428,N,Y,47.6282549,-122.347003
MLS Listing,NA,Single Family Residential,14003 24th Ave NE,Seattle,WA,98125,699000,2,1,Olympic Hills,960,6065,1948,9,728,NA,Active,November-23-2024 02:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/14003-24th-Ave-NE-98125/home/114746,NWMLS as Distributed by MLS Grid,2310353,N,Y,47.7300892,-122.3030599
MLS Listing,NA,Single Family Residential,10408 22nd Ave SW,Seattle,WA,98146,675000,2,2,Shorewood,780,7200,1940,9,865,NA,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/10408-22nd-Ave-SW-98146/home/179534,NWMLS as Distributed by MLS Grid,2308448,N,Y,47.5096697,-122.3612111
MLS Listing,NA,Single Family Residential,4122 Woodland Park Ave N,Seattle,WA,98103,729950,2,1.5,Wallingford,986,758,2024,9,740,12,Active,NA,NA,https://www.redfin.com/WA/Seattle/4122-Woodland-Park-Ave-N-98103/home/191544180,NWMLS as Distributed by MLS Grid,2310522,N,Y,47.6573668,-122.3443963
MLS Listing,NA,Condo/Co-op,3216 14th Ave W #207,Seattle,WA,98119,459950,2,1.5,Queen Anne,797,NA,1990,9,577,617,Active,November-24-2024 01:00 PM,November-24-2024 03:00 PM,https://www.redfin.com/WA/Seattle/3216-14th-Ave-W-98119/unit-207/home/103955090,NWMLS as Distributed by MLS Grid,2305294,N,Y,47.6490899,-122.3745229
MLS Listing,NA,Condo/Co-op,1017 Minor Ave #1103,Seattle,WA,98104,715000,2,1,First Hill,1187,NA,1930,9,602,1064,Active,NA,NA,https://www.redfin.com/WA/Seattle/1017-Minor-Ave-98104/unit-1103/home/66469,NWMLS as Distributed by MLS Grid,2309687,N,Y,47.6102164,-122.3247887
MLS Listing,NA,Condo/Co-op,201 E Boston St #2200,Seattle,WA,98102,699000,2,2,Eastlake,1161,NA,1989,9,602,540,Active,November-24-2024 12:00 PM,November-24-2024 02:00 PM,https://www.redfin.com/WA/Seattle/201-E-Boston-St-98102/unit-2200/home/54808,NWMLS as Distributed by MLS Grid,2310153,N,Y,47.6381382,-122.3255408
MLS Listing,NA,Condo/Co-op,910 Lenora St Unit S510,Seattle,WA,98121,975000,2,2,Denny Triangle,1321,NA,2006,10,738,1710,Active,NA,NA,https://www.redfin.com/WA/Seattle/910-Lenora-St-98121/unit-S510/home/190499863,NWMLS as Distributed by MLS Grid,2310249,N,Y,47.61772,-122.3368449
MLS Listing,NA,Condo/Co-op,1000 Union St Ph -B,Seattle,WA,98101,899000,2,2,First Hill,1325,14430,1965,10,678,1353,Active,NA,NA,https://www.redfin.com/WA/Seattle/1000-Union-St-98101/unit-B/home/37491,NWMLS as Distributed by MLS Grid,2308208,N,Y,47.6123139,-122.329039
MLS Listing,NA,Single Family Residential,944 N 102nd St,Seattle,WA,98133,599950,2,1,Greenwood,880,3844,1946,10,682,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/944-N-102nd-St-98133/home/98894,NWMLS as Distributed by MLS Grid,2309467,N,Y,47.7030732,-122.3455638
MLS Listing,NA,Condo/Co-op,1300 Alki Ave SW #100,Seattle,WA,98116,899950,2,2,Alki,1370,10457,1996,10,657,1227,Active,NA,NA,https://www.redfin.com/WA/Seattle/1300-Alki-Ave-SW-98116/unit-100/home/36635,NWMLS as Distributed by MLS Grid,2298118,N,Y,47.592969,-122.3904282
MLS Listing,NA,Condo/Co-op,2301 Fairview Ave E #116,Seattle,WA,98102,998000,2,2.5,Eastlake,1463,NA,1968,10,682,1388,Active,NA,NA,https://www.redfin.com/WA/Seattle/2301-Fairview-Ave-E-98102/unit-116/home/67156,NWMLS as Distributed by MLS Grid,2310062,N,Y,47.6400825,-122.3300611
MLS Listing,NA,Condo/Co-op,900 Aurora Ave N #205,Seattle,WA,98109,474990,2,2,Queen Anne,1137,NA,1999,10,418,978,Active,NA,NA,https://www.redfin.com/WA/Seattle/900-Aurora-Ave-N-98109/unit-205/home/17065601,NWMLS as Distributed by MLS Grid,2309840,N,Y,47.6275444,-122.3432076
MLS Listing,NA,Single Family Residential,4335 30th Ave W,Seattle,WA,98199,899950,2,2,Magnolia,1070,1,2024,11,841,1,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/4335-30th-Ave-W-98199/home/193451586,NWMLS as Distributed by MLS Grid,2309875,N,Y,47.6595122,-122.3964503
MLS Listing,NA,Condo/Co-op,450 S Main St #901,Seattle,WA,98104,788000,2,2,International District,1016,NA,2021,13,776,982,Active,NA,NA,https://www.redfin.com/WA/Seattle/450-S-Main-St-98104/unit-901/home/176358953,NWMLS as Distributed by MLS Grid,2309741,N,Y,47.6002447,-122.3280012
MLS Listing,NA,Condo/Co-op,3434 25th Ave W #101,Seattle,WA,98199,599000,2,2,Magnolia,1367,NA,1970,13,438,391,Active,NA,NA,https://www.redfin.com/WA/Seattle/3434-25th-Ave-W-98199/unit-101/home/687,NWMLS as Distributed by MLS Grid,2309302,N,Y,47.6514098,-122.3883175
MLS Listing,NA,Single Family Residential,4221 SW Myrtle St,Seattle,WA,98136,749950,2,2,Gatewood,930,2080,1949,13,806,50,Active,NA,NA,https://www.redfin.com/WA/Seattle/4221-SW-Myrtle-St-98136/home/469056,NWMLS as Distributed by MLS Grid,2309639,N,Y,47.5398064,-122.3863379
MLS Listing,NA,Condo/Co-op,1920 4th Ave #2403,Seattle,WA,98101,1895000,2,2.5,Downtown,1878,NA,2010,14,1009,1900,Active,NA,NA,https://www.redfin.com/WA/Seattle/1920-4th-Ave-98101/unit-2403/home/28624204,NWMLS as Distributed by MLS Grid,2309292,N,Y,47.6131547,-122.3393871
MLS Listing,NA,Townhouse,2011 42nd Ave E #5,Seattle,WA,98112,915000,2,1.5,Madison Park,1108,9344,1984,14,826,482,Active,November-23-2024 02:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/2011-42nd-Ave-E-98112/unit-5/home/39980,NWMLS as Distributed by MLS Grid,2308820,N,Y,47.6372921,-122.2788178
MLS Listing,NA,Single Family Residential,4210 S Spencer St,Seattle,WA,98118,599950,2,1,Hillman City,1360,3150,1911,14,441,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/4210-S-Spencer-St-98118/home/173384,NWMLS as Distributed by MLS Grid,2309254,N,Y,47.5476189,-122.2802962
MLS Listing,NA,Condo/Co-op,312 1st Ave S #2,Seattle,WA,98104,499000,2,1,Pioneer Square,779,NA,1890,14,641,576,Active,November-24-2024 02:00 PM,November-24-2024 04:00 PM,https://www.redfin.com/WA/Seattle/312-1st-Ave-S-98104/unit-2/home/190504171,NWMLS as Distributed by MLS Grid,2309185,N,Y,47.5996017,-122.3336778
MLS Listing,NA,Townhouse,1143 N 85th St Unit A,Seattle,WA,98103,739000,2,2.5,Green Lake,1500,1110,2006,14,493,NA,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/1143-N-85th-St-98103/unit-A/home/12304928,NWMLS as Distributed by MLS Grid,2308545,N,Y,47.6903798,-122.3426936
MLS Listing,NA,Townhouse,828 B NW 52nd St,Seattle,WA,98107,829000,2,2,Ballard,1337,843,2024,14,620,NA,Active,November-24-2024 12:00 PM,November-24-2024 03:00 PM,https://www.redfin.com/WA/Seattle/828-NW-52nd-St-98107/home/190852477,NWMLS as Distributed by MLS Grid,2309367,N,Y,47.6667446,-122.3675143
MLS Listing,NA,Condo/Co-op,6533 Seaview Ave NW Unit 705A,Seattle,WA,98117,1299000,2,2,Sunset Hill,1059,NA,1968,14,1227,1827,Active,NA,NA,https://www.redfin.com/WA/Seattle/6533-Seaview-Ave-NW-98117/unit-705A/home/36999,NWMLS as Distributed by MLS Grid,2300901,N,Y,47.675992,-122.408666
MLS Listing,NA,Condo/Co-op,1120 Spring St #1602,Seattle,WA,98104,997500,2,2.5,First Hill,1526,NA,1982,14,654,2175,Active,NA,NA,https://www.redfin.com/WA/Seattle/1120-Spring-St-98104/unit-1602/home/29789,NWMLS as Distributed by MLS Grid,2309151,N,Y,47.6106035,-122.325229
MLS Listing,NA,Condo/Co-op,720 Lakeside Ave S #8,Seattle,WA,98144,799000,2,1,Leschi,842,NA,1957,14,949,1133,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/720-Lakeside-Ave-S-98144/unit-8/home/35001,NWMLS as Distributed by MLS Grid,2308264,N,Y,47.5959535,-122.2872089
MLS Listing,NA,Townhouse,11831 59th Ave S Unit B,Seattle,WA,98178,695000,2,2.5,Seattle,1310,1,2024,14,531,81,Active,November-24-2024 12:00 PM,November-24-2024 02:00 PM,https://www.redfin.com/WA/Seattle/11831-59th-Ave-S-98178/unit-B/home/193455846,NWMLS as Distributed by MLS Grid,2309275,N,Y,47.4966887,-122.259995
MLS Listing,NA,Townhouse,4127 48th Ave S Unit B,Seattle,WA,98118,789950,2,1.5,Seattle,1101,1318,2024,14,717,67,Active,November-24-2024 11:00 AM,November-24-2024 01:00 PM,https://www.redfin.com/WA/Seattle/4127-48th-Ave-S-98118/unit-B/home/193451591,NWMLS as Distributed by MLS Grid,2309230,N,Y,47.5656364,-122.2735742
MLS Listing,NA,Single Family Residential,4033 44th Ave SW,Seattle,WA,98116,759000,2,2,Genesee,1291,995,2024,14,588,12,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/4033-44th-Ave-SW-98116/home/193451597,NWMLS as Distributed by MLS Grid,2306138,N,Y,47.5673121,-122.3884404
MLS Listing,NA,Single Family Residential,113 13th Ave E Unit B,Seattle,WA,98102,800000,2,2,Capitol Hill,1158,976,2010,14,691,100,Active,NA,NA,https://www.redfin.com/WA/Seattle/113-13th-Ave-E-98102/unit-B/home/35625113,NWMLS as Distributed by MLS Grid,2308732,N,Y,47.6191919,-122.3161398
MLS Listing,NA,Single Family Residential,11138 5th Ave S,Seattle,WA,98168,540000,2,1,Boulevard Park,980,6250,1947,14,551,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/11138-5th-Ave-S-98168/home/189060,NWMLS as Distributed by MLS Grid,2309165,N,Y,47.5036474,-122.327386
MLS Listing,NA,Single Family Residential,633 W Mercer Pl,Seattle,WA,98119,775000,2,2,Queen Anne,1450,3292,1931,14,534,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/633-W-Mercer-Pl-98119/home/113237284,NWMLS as Distributed by MLS Grid,2309168,N,Y,47.6256908,-122.3661159
MLS Listing,NA,Condo/Co-op,9030 Seward Park Ave S #505,Seattle,WA,98118,325000,2,2,Rainier Beach,1040,NA,1971,14,313,576,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/9030-Seward-Park-Ave-S-98118/unit-505/home/1696,NWMLS as Distributed by MLS Grid,2308573,N,Y,47.5221212,-122.2637096
MLS Listing,NA,Condo/Co-op,2820 E Madison St #301,Seattle,WA,98112,675000,2,1.5,Madison Valley,1040,NA,2003,14,649,332,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/2820-E-Madison-St-98112/unit-301/home/65760,NWMLS as Distributed by MLS Grid,2292103,N,Y,47.6241044,-122.2956734
MLS Listing,NA,Townhouse,2511 SW Cloverdale St,Seattle,WA,98106,580000,2,2.5,Westwood,1160,2157,1998,15,500,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/2511-SW-Cloverdale-St-98106/home/473123,NWMLS as Distributed by MLS Grid,2309023,N,Y,47.526324,-122.3650436
MLS Listing,NA,Condo/Co-op,5201 22nd Ave NE #304,Seattle,WA,98105,565000,2,2,University District,1074,NA,1982,15,526,550,Active,NA,NA,https://www.redfin.com/WA/Seattle/5201-22nd-Ave-NE-98105/unit-304/home/63690,NWMLS as Distributed by MLS Grid,2308232,N,Y,47.6666683,-122.3047541
MLS Listing,NA,Condo/Co-op,734 N 94th St Unit A-3,Seattle,WA,98103,440000,2,2,Greenwood,1100,NA,1987,15,400,505,Active,NA,NA,https://www.redfin.com/WA/Seattle/734-N-94th-St-98103/unit-A3/home/27029,NWMLS as Distributed by MLS Grid,2307890,N,Y,47.6970714,-122.3484798
MLS Listing,NA,Condo/Co-op,1311 12th Ave S Unit C205,Seattle,WA,98144,519000,2,2,Beacon Hill,1148,NA,1985,16,452,930,Active,NA,NA,https://www.redfin.com/WA/Seattle/1311-12th-Ave-S-98144/unit-C205/home/2117799,NWMLS as Distributed by MLS Grid,2308218,N,Y,47.591223,-122.3176135
MLS Listing,NA,Condo/Co-op,3200 W Commodore Way #101,Seattle,WA,98199,525000,2,1,Ballard,1014,NA,1965,16,518,866,Active,NA,NA,https://www.redfin.com/WA/Seattle/3200-W-Commodore-Way-98199/unit-101/home/65589,NWMLS as Distributed by MLS Grid,2308658,N,Y,47.6644201,-122.3980187
MLS Listing,NA,Condo/Co-op,615 Boren Ave #11,Seattle,WA,98104,605000,2,1,First Hill,1116,NA,1909,16,542,836,Active,NA,NA,https://www.redfin.com/WA/Seattle/615-Boren-Ave-98104/unit-11/home/36750,NWMLS as Distributed by MLS Grid,2308082,N,Y,47.6068881,-122.3231809
MLS Listing,NA,Condo/Co-op,5615 24th Ave NW #66,Seattle,WA,98107,589950,2,1,Ballard,827,NA,2006,16,713,672,Active,NA,NA,https://www.redfin.com/WA/Seattle/5615-24th-Ave-NW-98107/unit-66/home/12093017,NWMLS as Distributed by MLS Grid,2308346,N,Y,47.6700724,-122.3879787
MLS Listing,NA,Single Family Residential,6023 28th Ave NE,Seattle,WA,98115,759900,2,1,Ravenna,1310,2154,1910,17,580,4,Active,NA,NA,https://www.redfin.com/WA/Seattle/6023-28th-Ave-NE-98115/home/312742,NWMLS as Distributed by MLS Grid,2308354,N,Y,47.6728898,-122.2977521
MLS Listing,NA,Condo/Co-op,521 5th Ave W #404,Seattle,WA,98119,635000,2,2,Queen Anne,1073,NA,1963,18,592,832,Active,November-24-2024 01:00 PM,November-24-2024 03:00 PM,https://www.redfin.com/WA/Seattle/521-5th-Ave-W-98119/unit-404/home/71128,NWMLS as Distributed by MLS Grid,2306120,N,Y,47.6239638,-122.3635291
MLS Listing,NA,Condo/Co-op,1800 Taylor Ave N #411,Seattle,WA,98109,500000,2,1,Queen Anne,798,NA,1948,18,627,824,Active,NA,NA,https://www.redfin.com/WA/Seattle/1800-Taylor-Ave-N-98109/unit-411/home/2093,NWMLS as Distributed by MLS Grid,2307251,N,Y,47.6353412,-122.3455951
MLS Listing,NA,Condo/Co-op,450 S Main St #1701,Seattle,WA,98104,995000,2,2,International District,1156,NA,2021,19,861,1117,Active,NA,NA,https://www.redfin.com/WA/Seattle/450-S-Main-St-98104/unit-1701/home/176359040,NWMLS as Distributed by MLS Grid,2307931,N,Y,47.6002447,-122.3280012
MLS Listing,NA,Condo/Co-op,1942 N Northgate Way,Seattle,WA,98133,449800,2,2.5,Northgate,1088,NA,1976,20,413,500,Active,NA,NA,https://www.redfin.com/WA/Seattle/1942-N-Northgate-Way-98133/home/191894747,NWMLS as Distributed by MLS Grid,2307832,N,Y,47.7083542,-122.3353596
MLS Listing,NA,Condo/Co-op,2250 NW 58th St #404,Seattle,WA,98107,550000,2,1.5,Ballard,1127,NA,1989,20,488,810,Active,NA,NA,https://www.redfin.com/WA/Seattle/2250-NW-58th-St-98107/unit-404/home/27968,NWMLS as Distributed by MLS Grid,2307745,N,Y,47.6710398,-122.3869043
MLS Listing,NA,Townhouse,931 N 98th St Unit C,Seattle,WA,98103,529950,2,1.5,Greenwood,958,843,2008,20,553,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/931-N-98th-St-98103/unit-C/home/22417392,NWMLS as Distributed by MLS Grid,2307762,N,Y,47.7004026,-122.3458454
MLS Listing,NA,Condo/Co-op,11554 Meridian Ave N,Seattle,WA,98133,799950,2,2.5,Northgate,1084,2067,2024,21,738,25,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/11554-Meridian-Ave-N-98133/home/193045135,NWMLS as Distributed by MLS Grid,2307682,N,Y,47.7138806,-122.3336417
MLS Listing,NA,Townhouse,920 A N 35th St,Seattle,WA,98103,768000,2,2,Fremont,1014,904,2024,21,757,NA,Active,November-23-2024 12:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/920-A-N-35th-St-98103/home/193390610,NWMLS as Distributed by MLS Grid,2307266,N,Y,47.650314,-122.346331
MLS Listing,NA,Townhouse,2629 SW Nevada #104,Seattle,WA,98126,435000,2,2,West Seattle,1096,NA,1993,21,397,650,Active,November-22-2024 04:00 PM,November-22-2024 06:00 PM,https://www.redfin.com/WA/Seattle/2629-SW-Nevada-St-98126/unit-104/home/47942,NWMLS as Distributed by MLS Grid,2307675,N,Y,47.5650239,-122.3667965
MLS Listing,NA,Townhouse,2705 E Yesler Way Unit B,Seattle,WA,98122,599900,2,2,Leschi,1229,987,2024,21,488,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/2705-E-Yesler-Way-98122/unit-B/home/175551964,NWMLS as Distributed by MLS Grid,2307602,N,Y,47.6014101,-122.2975897
MLS Listing,NA,Single Family Residential,7016 20th Ave NE,Seattle,WA,98115,799000,2,2,Ravenna,1000,1726,2024,21,799,21,Active,NA,NA,https://www.redfin.com/WA/Seattle/7016-20th-Ave-NE-98115/home/193389560,NWMLS as Distributed by MLS Grid,2307437,N,Y,47.6798903,-122.3064047
MLS Listing,NA,Condo/Co-op,5818 NE 70th St Unit A201,Seattle,WA,98115,414950,2,2,View Ridge,970,NA,1970,21,428,721,Active,NA,NA,https://www.redfin.com/WA/Seattle/5818-NE-70th-St-98115/unit-A201/home/182419359,NWMLS as Distributed by MLS Grid,2307599,N,Y,47.6803778,-122.2642291
MLS Listing,NA,Townhouse,1620 S Lane Unit E,Seattle,WA,98144,699950,2,2.5,Central Area,1300,729,2022,21,538,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/1620-S-Lane-St-98144/unit-E/home/176355956,NWMLS as Distributed by MLS Grid,2307588,N,Y,47.5967542,-122.3105756
